ph,Turbidity,Temperature,Water Type
7.539337776,5.114128668,3.606114,Impure
8.849702725,2.987671524,4.374893,Impure
7.682762474,5.044306092,5.232838,Impure
7.065476753,4.725347455,3.038468,Impure
6.448191032,3.932210321,9.692235,Impure
10.19941269,4.384868014,1.784889,Impure
7.76618666,3.674225442,2.044397,Impure
8.761382144,4.12930091,8.909943,Impure
9.756577628,3.749009258,4.72485,Impure
8.08168772,3.860806603,5.155452,Impure
6.406797813,4.573968265,3.568664,Impure
7.426008486,4.697040686,2.728365,Impure
8.445219159,4.400705862,4.539524,Impure
4.137044913,4.327356027,6.970346,Impure
7.675913621,5.040460815,5.55673,Impure
6.688507296,3.558444802,7.984864,Impure
5.70110097,5.956753498,3.449407,Impure
6.376576427,4.161585515,4.112926,Impure
5.517737316,4.523106008,7.838672,Impure
3.854617678,4.290435046,6.396029,Impure
7.558076302,4.169005267,5.414697,Impure
7.387433763,3.830577272,5.515405,Impure
7.763415107,4.113536187,4.635365,Impure
7.636382656,4.25222038,4.846556,Impure
7.509350205,4.321856147,8.461848,Impure
6.283310375,4.659394534,0.788645,Impure
5.057270546,4.432270873,2.941598,Impure
5.830542049,5.19211665,1.314221,Impure
5.859690474,2.747332827,4.966574,Impure
8.891674051,4.522599229,6.29752,Impure
10.15421907,3.730899269,6.707374,Impure
8.918687794,3.581036881,4.521115,Impure
7.683156515,4.781323094,7.931414,Impure
7.455541163,2.930364596,7.66048,Impure
6.133686827,2.994780122,6.772486,Impure
4.81183249,2.860992949,6.234646,Impure
5.720136479,3.513255496,1.135982,Impure
9.961503137,5.215590495,4.421344,Impure
3.230973106,3.281920559,5.745888,Impure
10.18843265,4.635243483,3.945301,Impure
6.262907282,4.594919156,4.323145,Impure
7.399811394,3.803723818,1.846284,Impure
9.271668544,3.744203632,3.978001,Impure
4.704183667,4.1389944,3.863351,Impure
8.65479265,5.148137888,3.277209,Impure
8.018771949,4.356279098,3.249849,Impure
8.189363356,3.688298056,3.546417,Impure
9.341091803,4.5987865,6.742072,Impure
7.116525922,4.122850191,4.491478,Impure
4.89196004,3.904269955,7.491354,Impure
6.056817845,3.358060807,5.739776,Impure
5.655117422,4.401152242,8.753524,Impure
7.890263353,4.636738763,1.197546,Impure
11.90773983,4.256415421,3.949523,Impure
8.811472248,5.587395988,5.448323,Impure
4.12658131,3.504750791,2.981429,Impure
5.735358659,4.085054788,4.384078,Impure
8.000775801,4.519209518,4.940919,Impure
8.77504747,3.830698864,7.566694,Impure
8.303831038,3.392656701,7.712846,Impure
5.082241432,5.056378662,5.606348,Impure
5.813546488,3.721425933,2.66253,Impure
3.422394164,3.676245975,1.080947,Impure
5.913374864,2.499831969,0.708665,Impure
6.78302374,4.77880815,1.162139,Impure
6.836059947,4.952508247,3.763645,Impure
4.884388229,3.616700535,8.247572,Impure
8.331553235,2.69238888,2.110451,Impure
7.819659154,2.402337211,7.0571,Impure
5.428356914,2.847843538,5.411663,Impure
4.556656719,4.392257325,3.215524,Impure
7.333003447,2.642003806,7.605398,Impure
7.114386719,3.762682466,7.964869,Impure
6.376950464,4.284387096,3.053384,Impure
9.338235018,1.872572601,2.135593,Impure
9.136056314,5.54132228,8.224062,Impure
8.93387761,4.374796522,4.427442,Impure
10.60058999,5.477700314,7.539323,Impure
6.838816707,4.776536255,3.253116,Impure
5.600876517,4.362033669,6.358666,Impure
6.102533306,2.292573781,1.379474,Impure
6.490922996,4.372333382,1.722184,Impure
8.50697907,3.881793835,2.937762,Impure
7.413288341,3.290105906,5.731606,Impure
7.499762064,5.146442624,7.065923,Impure
7.586235788,4.351335081,9.254861,Impure
7.103348375,4.417193561,8.951101,Impure
6.153495924,4.819970458,5.393631,Impure
2.376768076,3.629217768,5.133876,Impure
7.514835666,4.29973216,2.209831,Impure
7.445189293,3.637894581,1.931987,Impure
4.835297728,3.633760608,8.47285,Impure
8.376279725,5.703962807,8.265904,Impure
7.945909069,3.58543125,0.851276,Impure
8.727778876,3.831540451,6.010953,Impure
6.089430846,4.366860919,6.503479,Impure
7.172323075,3.08421564,5.830431,Impure
8.332953485,3.408299588,5.715872,Impure
6.448162064,3.955090834,9.120569,Impure
4.563370643,4.825179226,6.880909,Impure
4.120107818,3.522486463,3.268887,Impure
3.676844993,5.461473096,4.006245,Impure
5.782962364,3.517153023,8.190873,Impure
7.889079735,4.034040701,8.721761,Impure
5.525768545,4.401412624,4.598354,Impure
4.858055602,4.130972247,3.862588,Impure
3.272820098,4.318516117,7.838895,Impure
7.117578658,4.333401737,8.92922,Impure
7.822257363,3.080865919,1.016234,Impure
4.334057806,2.613532097,2.563237,Impure
6.586820854,3.259749194,5.511779,Impure
8.839583902,3.118039454,4.847211,Impure
5.290666877,3.530573616,1.294856,Impure
7.873271693,3.306392909,9.27371,Impure
7.148440932,4.308569821,7.493637,Impure
6.453605209,5.56826494,7.769188,Impure
6.053862076,4.940014517,14.05549562,Pure
5.654118943,3.466264458,13.07056633,Pure
7.650683237,4.043710884,12.04105161,Pure
6.418203057,2.670976747,10.06883057,Pure
6.848000113,3.815227609,15.07053964,Pure
6.991685153,3.72482356,17.07645058,Pure
5.924799469,4.188927904,19.06664481,Pure
7.526680395,4.148223129,20.08806838,Pure
6.425660913,4.849755348,10.05800159,Pure
5.324641431,3.652003355,13.04043876,Pure
9.038326069,3.706265892,15.03162826,Pure
5.945988643,3.793329276,13.00532163,Pure
6.195086858,4.196558262,15.02799129,Pure
9.062822325,3.730369857,10.01148528,Pure
7.137428697,2.96418135,10.02730812,Pure
6.232010556,1.64151501,16.09225968,Pure
7.780868679,4.602026775,16.02935143,Pure
7.150046115,2.633890804,18.078678,Pure
4.574124682,3.086499926,18.08858578,Pure
6.179312078,2.951960935,11.06048853,Pure
5.566328463,3.424760734,21.02089272,Pure
6.375748089,5.136779753,16.09385555,Pure
7.185167714,3.955846978,13.05368355,Pure
7.087810195,4.141552313,12.05224375,Pure
6.990452677,5.184441995,16.06863132,Pure
5.810742057,3.436966862,17.03888218,Pure
7.444165852,3.820865704,17.02581612,Pure
4.374877632,3.030107847,19.07609541,Pure
6.602539772,3.592496085,20.09400044,Pure
6.857493758,4.306581068,12.08418929,Pure
6.82365729,3.888177383,20.00464717,Pure
6.789820821,4.512068205,14.07077738,Pure
8.560349291,2.939212581,17.09689276,Pure
8.418703744,3.787475537,20.03116309,Pure
8.277058198,3.751324091,17.0258212,Pure
7.599157621,5.068469998,21.006855,Pure
6.921257043,3.540384278,13.02725589,Pure
5.63692356,3.007138099,15.00277945,Pure
6.607503311,3.447111219,10.05427364,Pure
4.95141352,3.870681285,14.03400804,Pure
5.913132933,3.900211314,10.06448083,Pure
5.854684917,4.706774892,15.01000277,Pure
5.796236902,2.483643397,16.08217471,Pure
5.039673104,4.864866409,19.07737915,Pure
6.163519015,3.477244889,14.07039176,Pure
6.339142826,3.355765016,21.03456653,Pure
7.610672776,5.404817648,12.06577515,Pure
5.782079034,5.059361568,21.02648232,Pure
6.451503543,6.307678472,12.0595861,Pure
6.685976122,3.685592896,10.01286042,Pure
6.9204487,4.498818336,22.01358343,Pure
6.549187601,4.190311121,18.00398548,Pure
6.393231345,3.644388127,18.00354806,Pure
6.100245391,2.174898199,14.07037953,Pure
6.35943131,3.636494911,10.02763991,Pure
6.272474991,4.61253578,18.01732265,Pure
6.883159426,3.600220438,11.05302603,Pure
7.493843861,3.81994656,10.09036134,Pure
7.635264692,3.948303516,19.05510768,Pure
9.097617417,5.473663249,10.05305918,Pure
8.040144167,3.986459812,13.05788902,Pure
7.296908882,4.671448183,13.01459949,Pure
8.226808034,2.188701843,20.07187879,Pure
8.014183072,3.417076199,15.01645702,Pure
9.252893397,3.56643473,12.09145212,Pure
7.288112707,3.62698996,16.08838175,Pure
4.865444268,5.070254359,13.01065181,Pure
4.762828659,2.471786245,13.05000872,Pure
5.141506877,4.510578266,14.04994609,Pure
4.886379804,3.227849086,20.04649415,Pure
9.454119448,4.05862601,19.0063252,Pure
7.000523221,4.333688587,13.00214597,Pure
8.32398215,4.153782657,17.08751199,Pure
6.643158712,4.562197671,21.01720074,Pure
6.700907591,5.709690241,22.0327123,Pure
6.758656471,2.743890222,13.08976429,Pure
8.628893415,3.071350371,19.08198136,Pure
9.794717849,2.807129775,17.03919544,Pure
5.376078292,3.629250322,20.03185824,Pure
5.603325961,3.900421361,12.07353668,Pure
8.592417714,3.701287942,18.08761776,Pure
7.266781486,3.919827045,20.07798447,Pure
8.064652809,3.324112614,20.02046553,Pure
7.200554656,3.71095754,14.08863231,Pure
6.336456502,4.561219815,15.00770927,Pure
6.166348223,4.816304244,13.01446529,Pure
4.533399114,3.188640742,11.02220282,Pure
8.951652135,1.844371604,21.07768201,Pure
7.210773702,4.462408041,13.08740172,Pure
4.238282525,3.787425889,10.05299949,Pure
8.264090516,3.410510716,11.03389843,Pure
7.893312711,4.097360116,19.04479458,Pure
4.85558776,4.697153026,20.09123266,Pure
5.230453969,3.695615112,10.07797192,Pure
7.017295399,4.899611272,21.09065635,Pure
4.941972157,5.076146746,10.01923498,Pure
9.638222268,4.614369674,18.03160038,Pure
7.33739985,4.981833943,22.07691153,Pure
7.581866792,3.735204451,12.09883692,Pure
7.826333735,3.291942873,19.07166909,Pure
8.257596525,4.528574925,10.08734057,Pure
8.31526762,4.128525361,18.01693366,Pure
7.743430587,3.293848374,16.05158371,Pure
7.171593555,4.62273611,14.07405548,Pure
6.941278904,4.178959772,16.03780642,Pure
6.914913254,3.979296867,10.07986591,Pure
6.888547603,2.901432044,13.04325152,Pure
6.833111019,3.021573595,16.07322363,Pure
8.247958056,4.723230706,12.01349703,Pure
8.9223798,5.82182599,18.08673489,Pure
7.356056778,4.54991684,16.05517118,Pure
8.554380002,3.893326832,15.00010891,Pure
9.752703227,3.422110475,15.01658966,Pure
6.844141767,3.412853175,21.02399151,Pure
6.910765112,4.340148944,18.07427438,Pure
8.801846046,4.031495953,10.04597786,Pure
6.283103588,2.663920734,18.00874576,Pure
6.35403811,4.935240394,22.09556283,Pure
5.92876734,3.59291229,11.06439412,Pure
6.823642006,3.386362672,12.01528047,Pure
7.342231249,4.261504364,16.05250916,Pure
7.146019716,5.393476357,20.00270997,Pure
5.089387791,3.054045201,22.08911604,Pure
8.594217251,4.489544794,18.06291627,Pure
8.149437298,4.949257361,21.08865703,Pure
9.271578533,3.54960841,12.01225938,Pure
7.021617481,3.85563625,16.0885472,Pure
7.833361001,4.270973138,14.00788519,Pure
6.643734376,3.920607408,11.02676406,Pure
6.761413709,4.350206872,11.07412612,Pure
7.243482154,4.763578512,22.09953192,Pure
7.990658239,3.160917459,10.09353972,Pure
7.612516823,2.939593472,10.02586414,Pure
6.080992869,2.09178684,16.00972893,Pure
7.888424515,2.998065931,17.08171889,Pure
6.658833572,3.96974044,19.09320658,Pure
6.940915566,3.210752658,21.04354698,Pure
7.22299756,3.96625851,19.09033588,Pure
6.82535906,3.125608701,22.04315938,Pure
6.427720561,2.9044534,14.05937719,Pure
5.023380784,4.477351412,19.08322129,Pure
6.593690201,3.789195951,20.00919139,Pure
8.163999618,3.673088094,18.02861504,Pure
6.718078038,3.537040785,16.09139002,Pure
5.272156459,4.063825854,22.09892348,Pure
6.903074331,4.473887011,10.07732184,Pure
7.466558358,4.991674871,22.01821669,Pure
7.397650663,3.078478788,20.05406895,Pure
7.392278281,4.11358503,18.08458714,Pure
7.3869059,3.4065632,12.02138335,Pure
5.53953369,3.755660187,22.00829159,Pure
7.376161138,4.010235394,15.07893253,Pure
9.318613916,4.642719286,12.07842761,Pure
6.701940912,4.179449581,21.06111848,Pure
5.547576263,4.448670726,22.0102753,Pure
9.001822865,3.976873452,17.01350176,Pure
9.130768887,4.771443755,22.08782771,Pure
4.07792047,4.789052053,21.04226638,Pure
7.125211076,3.908075346,19.09618771,Pure
13.54124024,3.529190957,28.28503025,Impure
7.171223723,2.2090918,56.74065065,Impure
7.074483911,4.410673878,84.88143932,Impure
6.9777441,3.530622694,36.18034635,Impure
6.35716672,5.222077291,69.93113442,Impure
7.348301738,4.464243686,26.9477033,Impure
8.339436757,4.133696122,39.00395083,Impure
6.27695651,3.214286497,36.66472006,Impure
10.94747264,3.112317482,79.43474177,Impure
9.871791232,3.652263831,63.12122457,Impure
4.317187354,4.078277145,27.39378734,Impure
4.227537386,4.479628314,69.2474647,Impure
4.140077139,3.167582571,40.08902004,Impure
5.349997297,3.838721385,89.48313139,Impure
7.578014308,3.503818511,23.18965932,Impure
7.710137891,3.898670803,47.95961431,Impure
8.330743319,2.408049129,43.14129286,Impure
6.510972335,3.96252511,97.13394114,Impure
6.722641459,4.128746147,65.43769765,Impure
6.934310583,4.210975273,93.25736783,Impure
8.618653849,4.141341849,24.05938641,Impure
8.460963964,4.728493823,88.52033807,Impure
4.004248333,4.445946436,36.33931444,Impure
3.762097646,4.98606933,93.67347102,Impure
3.795132905,3.185083168,47.94193254,Impure
5.660736311,5.016187559,37.77342384,Impure
9.396148399,4.606058055,40.62952866,Impure
13.34988856,2.531074855,88.81771786,Impure
10.58389492,3.77609972,42.27080607,Impure
7.817901281,4.622667687,82.52907653,Impure
4.624841418,4.266869045,35.19347698,Impure
1.431781555,4.948442556,64.81554797,Impure
6.970036694,4.27528772,50.59408132,Impure
10.85186035,4.345012725,73.89342366,Impure
6.58800729,4.216454466,67.71071295,Impure
9.00435217,3.527893471,53.81715029,Impure
6.666317343,4.374332547,72.22087405,Impure
4.328282516,3.708525863,39.74681115,Impure
7.417823927,3.470812079,71.25662821,Impure
3.261669787,4.280669331,53.64505565,Impure
5.595250538,4.742163226,79.28132815,Impure
7.928831289,3.413572943,59.29661875,Impure
7.975329901,3.306129017,95.32182609,Impure
9.504157788,4.343041373,75.67937846,Impure
5.158722568,4.094605278,91.71219271,Impure
3.923473633,4.582982366,39.33801771,Impure
4.886625959,3.673239558,36.85113052,Impure
5.849778285,3.643815888,80.33161608,Impure
5.890870359,4.37077656,89.37346898,Impure
5.963479205,3.727813323,91.82996675,Impure
6.106759636,3.924967064,87.58707114,Impure
6.898932482,3.688455553,67.16023053,Impure
8.091812332,4.370031238,25.26513348,Impure
7.611982389,6.494748556,62.99587955,Impure
8.886979332,4.731195077,60.73537779,Impure
6.532097274,4.599324041,65.27398466,Impure
7.833980482,4.254477177,83.08345673,Impure
11.56316906,5.107236014,90.05213116,Impure
6.782868548,5.468590847,76.88051305,Impure
8.28876546,3.580523461,83.81180596,Impure
0.97557799,2.53399627,35.01098189,Impure
7.528980405,3.644409765,35.44800002,Impure
9.764658134,3.024571178,30.31655029,Impure
10.19166524,3.403422698,52.72918789,Impure
2.92517432,3.678588221,48.49814207,Impure
4.791483955,3.027946497,32.5455628,Impure
6.657793591,3.868925702,42.64029387,Impure
7.00523014,3.58986576,62.56400253,Impure
6.616536031,3.761633184,49.14083513,Impure
6.227841922,4.599573327,72.47079828,Impure
6.392760459,4.421528142,97.82387574,Impure
6.088022489,4.173083496,63.53559745,Impure
3.961389047,4.0929659,97.01392965,Impure
4.275159673,3.732856051,78.44309782,Impure
7.301903491,3.430699188,66.94508524,Impure
10.89348473,3.634970396,63.5737033,Impure
6.79809746,3.571622599,34.6362678,Impure
11.49670245,3.132253296,91.78429359,Impure
5.808238634,4.81906373,95.23793223,Impure
5.74378455,4.886633785,81.81938138,Impure
5.679330465,3.292071095,38.30662428,Impure
7.783305613,5.045619628,62.51751426,Impure
6.316470521,4.902735486,71.31857681,Impure
8.605374455,3.665323341,89.18034573,Impure
7.831463551,5.185641935,32.15537048,Impure
7.057552646,4.486402627,98.70010549,Impure
4.850104171,3.885385518,93.50377997,Impure
4.705510354,4.775120947,58.49811399,Impure
4.560916536,4.123621736,49.69644593,Impure
9.130828108,3.074134305,93.94607133,Impure
6.682193363,2.840893066,67.58205811,Impure
4.233558617,3.515672079,70.2473405,Impure
5.571019711,3.931306748,39.27588851,Impure
7.049081105,4.825701798,96.58864781,Impure
8.527142498,2.649423905,33.7614535,Impure
4.570854413,4.484185987,46.62372654,Impure
8.903733775,4.365169642,40.42898077,Impure
9.45993051,3.322889738,27.16009574,Impure
6.040281662,5.761580322,39.33186941,Impure
5.351886927,3.978932656,34.29777679,Impure
4.663492192,3.742293454,48.88406359,Impure
5.726336216,3.912289082,44.84707793,Impure
10.93311072,3.894988624,44.3793756,Impure
4.281522089,4.371167168,63.0980359,Impure
7.948488372,3.891124346,76.33446051,Impure
6.825647037,2.804480385,83.52571243,Impure
7.285371191,3.694482047,95.27795822,Impure
5.984941215,3.488675274,39.23294489,Impure
5.368988344,3.73788278,81.40358023,Impure
4.016590233,4.417134153,85.73734974,Impure
5.867795519,3.170543087,28.21213182,Impure
7.719000805,2.884818771,100.4549605,Impure
5.983731294,3.84938277,41.59891157,Impure
7.732601709,3.854993746,37.78939293,Impure
8.847880711,4.143450992,44.20357442,Impure
7.561832948,4.032150342,33.64961151,Impure
8.758560056,4.444375642,73.57064154,Impure
6.295738733,3.228379217,39.88233562,Impure
3.832917409,4.768660397,71.22472998,Impure
3.730128007,4.943032174,71.48422022,Impure
5.801571267,4.425377564,55.84109191,Impure
3.678431807,4.480108576,59.91703398,Impure
5.14358748,3.09616449,58.4137526,Impure
6.628256197,4.464457184,93.64783322,Impure
4.865165881,4.762871709,61.4251555,Impure
3.102075565,4.248075369,52.72259023,Impure
4.497585145,4.965738556,66.68402492,Impure
5.584124358,3.852731893,65.87033652,Impure
7.957698817,4.858164686,26.13503493,Impure
10.33127328,2.673440871,90.70361844,Impure
9.130795899,3.025707369,25.27407724,Impure
4.618850847,4.322115889,33.06907369,Impure
6.931244178,4.897957118,83.87610185,Impure
5.602158585,4.067048745,46.96490027,Impure
7.520518927,4.227765964,46.86110317,Impure
5.58246982,4.048113258,74.61269942,Impure
7.992749619,4.062907043,45.65848676,Impure
8.210357973,3.716663875,51.14223208,Impure
9.901930594,4.226949554,81.01554031,Impure
9.653902823,3.732339331,35.99252766,Impure
9.405875051,4.033733317,47.80802106,Impure
9.58789503,4.666916974,24.90324931,Impure
4.633202516,4.751858815,70.60587545,Impure
6.90111102,3.616498342,74.40434959,Impure
7.795557629,3.629252282,28.38395476,Impure
7.410455659,4.592537979,75.89312829,Impure
7.025353689,4.92883998,23.15834546,Impure
8.39826106,2.62786247,61.13895759,Impure
6.255149749,3.146482536,67.73637812,Impure
11.49685889,5.005193167,24.82586953,Impure
10.42210175,4.008443472,62.54683343,Impure
9.347344621,3.615151099,90.21023576,Impure
11.62114013,3.472067462,52.05711606,Impure
10.33767086,5.063108915,29.68298713,Impure
7.812826836,3.954964292,56.44117711,Impure
5.287982808,3.311034005,52.47851046,Impure
7.617524134,3.698317397,38.04293595,Impure
7.149124568,3.787033415,26.60673854,Impure
8.651389727,3.26640974,71.28304604,Impure
5.290004371,3.532322498,35.66316585,Impure
5.369584181,3.357484436,97.78410569,Impure
8.747271524,4.764707508,40.32769379,Impure
8.040392261,3.017795963,84.69601187,Impure
8.550427815,4.903869628,55.19056003,Impure
7.739325711,3.645785495,56.64383714,Impure
7.104594899,4.763057991,53.48367924,Impure
6.988206155,1.899683002,38.79388921,Impure
7.86978187,4.219575578,97.46603062,Impure
8.85969604,4.575331195,80.75395474,Impure
7.39754401,3.947137888,96.1574732,Impure
5.174896032,3.44502808,79.10865444,Impure
5.322938927,5.037492216,60.22192567,Impure
5.470981822,3.844019871,58.18852352,Impure
6.711814601,3.413646703,59.56476973,Impure
4.933106138,1.45,53.57425332,Impure
6.260891634,4.397386192,29.89283252,Impure
7.693555235,2.750695905,86.16288545,Impure
5.622807135,3.992956901,95.05486321,Impure
6.174884306,3.623297793,97.97287447,Impure
5.039406776,3.1269559,91.62328284,Impure
7.756939183,3.870338847,64.55880243,Impure
9.809996387,5.538200508,53.19091203,Impure
8.479592799,4.221265969,24.95811703,Impure
8.862867931,5.758675719,74.06052836,Impure
6.155738624,3.685975828,57.62157187,Impure
7.287286375,3.504265055,24.4284015,Impure
9.065894194,4.299502546,35.99868694,Impure
9.314522392,3.092940473,78.81922822,Impure
9.759937781,5.381745882,100.6397045,Impure
7.985406394,4.752451739,52.89820562,Impure
8.108350799,4.753358184,37.9335662,Impure
8.243090986,3.550716831,82.37387551,Impure
10.28937961,3.500166976,91.67583044,Impure
3.989032078,4.409414176,72.34039924,Impure
6.25433556,3.832478703,31.95113277,Impure
8.519639043,3.427251407,84.25408595,Impure
7.654215671,3.882003963,41.08234792,Impure
6.7887923,4.647782246,47.90759308,Impure
4.495357679,4.962899585,60.34518577,Impure
5.057945558,3.878664155,82.85756508,Impure
5.620533436,3.439475848,54.28686741,Impure
8.552993665,3.108673907,100.4088287,Impure
9.381474731,3.86034761,52.09370197,Impure
10.2099558,4.112597752,79.31867679,Impure
8.399081882,2.545631345,47.80625206,Impure
6.588207965,3.972255856,99.30909928,Impure
8.558388775,3.946227719,97.28714844,Impure
8.426906357,4.244513927,34.78736055,Impure
7.207538608,4.295189193,44.13595958,Impure
10.22768969,4.78632982,76.28065287,Impure
11.39054311,2.277358632,85.26389408,Impure
8.985293202,3.216414002,63.77292174,Impure
6.580043295,4.756446279,85.76953519,Impure
10.81783108,3.590841128,69.20079854,Impure
5.093675135,4.552571442,28.47430303,Impure
5.264283802,5.100239665,79.82923464,Impure
7.971298747,2.439140009,57.99926776,Impure
8.35035104,3.507227581,45.15358355,Impure
6.191205787,3.351766903,50.34893389,Impure
4.032060534,4.814235096,76.32883084,Impure
2.128531434,3.842109417,88.64806698,Impure
9.842056294,4.179197763,33.00613989,Impure
7.664628097,3.48740688,89.45668701,Impure
7.462473889,3.19834386,90.56193889,Impure
7.260319682,4.282314756,60.49024146,Impure
9.537878629,3.024556641,24.88695375,Impure
1.985383359,3.923093197,64.17870556,Impure
7.248991198,4.255979651,62.50116833,Impure
6.96820896,3.63264389,81.05652935,Impure
6.150553015,4.810537179,29.15591228,Impure
6.300755509,5.708111883,24.31956597,Impure
6.920799599,4.915733469,78.92240666,Impure
6.481890279,5.002360533,84.3929723,Impure
6.895743377,4.454964342,74.47511758,Impure
7.309596474,4.048202463,79.20965391,Impure
5.967274228,3.914543611,100.4947888,Impure
8.63127,3.640944003,60.70845392,Impure
9.172624519,3.686395202,90.58837831,Impure
6.255126759,5.564901543,69.82724708,Impure
3.337628998,3.300191883,43.53167255,Impure
11.4497393,5.166903483,84.90490204,Impure
6.283678795,4.48077131,72.58490525,Impure
7.5227236,3.543696299,55.69231779,Impure
8.761768405,4.673547855,41.54403265,Impure
6.61673069,3.622379242,70.16593275,Impure
7.734569203,3.821455975,98.20547748,Impure
6.971577182,3.226348501,43.94078719,Impure
4.709186747,3.860083952,57.08070907,Impure
5.23000319,3.045612106,99.16188473,Impure
5.27418539,4.364426392,14.07982282,Pure
8.433443104,3.824734138,17.02477933,Pure
6.847863212,4.92119573,18.0960695,Pure
7.26354507,3.950529737,20.07299097,Pure
6.733266883,3.765693648,19.03243429,Pure
6.575882988,3.69194651,13.05762081,Pure
6.418499094,3.399725616,19.01010643,Pure
7.777665366,4.683334813,14.01199469,Pure
6.103731305,3.38304892,21.00691535,Pure
6.665774201,4.903553219,14.05596719,Pure
5.812813506,3.757799099,12.08278452,Pure
4.959852811,3.455044818,13.0525955,Pure
6.397905014,3.958543451,22.08494661,Pure
8.140344463,4.362792108,13.05040774,Pure
6.850625418,2.59383368,11.05891485,Pure
6.71477688,4.68485347,18.00316874,Pure
4.337119469,4.40163526,15.06171185,Pure
8.433290824,3.631542932,16.01625757,Pure
7.274212567,4.7102563,16.08464339,Pure
6.579184951,3.813556321,22.01086477,Pure
7.615104157,3.4531255,19.0098659,Pure
8.651023363,3.644278972,17.03580385,Pure
8.357612993,4.366242228,15.05428212,Pure
7.508177276,3.522586173,14.01145735,Pure
6.658741558,3.400987615,19.02252179,Pure
10.50378654,5.370457701,15.07770261,Pure
6.332386866,5.159001749,18.07139221,Pure
6.531407319,4.238535197,17.0340321,Pure
6.730427772,3.961942035,10.00309694,Pure
8.2977832,4.239220572,14.03065202,Pure
6.259267533,3.932141959,15.01355291,Pure
8.076126298,4.291355258,22.00416834,Pure
5.731042139,3.675807027,12.02366551,Pure
6.563356597,5.292950181,11.09477602,Pure
5.303764337,4.024520851,22.03839866,Pure
7.647871554,3.078672724,19.06028831,Pure
7.799661362,4.678745035,17.02474216,Pure
7.95145117,3.886882386,19.06892549,Pure
8.832142261,3.914511885,17.03605829,Pure
8.250830009,2.604707845,10.0449646,Pure
5.860574155,4.277241102,20.0556909,Pure
8.182103306,4.605237762,14.08697157,Pure
7.889579345,3.227360082,12.03208913,Pure
8.713482927,2.922194979,11.00336094,Pure
6.185924892,4.090264382,12.05003701,Pure
9.079715109,4.551724494,12.03091728,Pure
8.379512703,3.749818066,15.09237997,Pure
9.221955642,4.294251987,10.01013617,Pure
9.370696575,4.380796942,14.01434061,Pure
7.487573364,1.801326999,21.00415924,Pure
6.028348785,3.142083954,10.02663096,Pure
6.283318587,4.153989991,22.00695992,Pure
5.666446145,3.836823301,11.09953994,Pure
6.985303737,3.081799008,10.05300406,Pure
7.273368228,4.196421036,13.05669147,Pure
7.449659686,4.370404422,11.02860706,Pure
7.618119572,3.769699537,15.01734761,Pure
6.698153869,3.758179651,10.00931691,Pure
7.02729686,3.392666423,12.02807471,Pure
8.610963032,4.614400405,12.06795602,Pure
7.423586012,3.365397495,11.0129734,Pure
5.456680888,3.799472549,19.08696938,Pure
9.612898964,4.016409562,16.0818327,Pure
8.246919871,4.096619667,22.0739171,Pure
6.641174116,3.154701122,10.09940868,Pure
6.64606727,3.053983121,13.00797643,Pure
7.164478295,4.998203435,11.04724927,Pure
8.285071527,4.274661333,11.09694125,Pure
6.110022206,2.817780458,19.00125364,Pure
8.316663722,2.695799697,17.05724023,Pure
8.660672168,1.922376883,16.07494281,Pure
9.004680613,3.775014984,14.03709355,Pure
6.886512603,3.599756493,14.02718314,Pure
9.293621613,3.661882214,17.0035859,Pure
6.985192202,4.246201595,10.04731086,Pure
5.094164361,4.710936484,10.09115582,Pure
6.150034401,3.444442492,11.00075682,Pure
6.18969926,3.02737148,19.0536083,Pure
7.497987815,5.738991025,21.06413918,Pure
6.965279872,3.969318296,14.02356814,Pure
5.412119545,5.680346587,13.05278179,Pure
7.503085765,4.305513625,18.04216466,Pure
8.042064293,3.993125742,22.097058,Pure
8.581042821,2.883145377,19.01401597,Pure
5.530055021,3.327472139,15.05565438,Pure
8.743958545,4.11897308,13.08350804,Pure
9.05238369,4.259719452,22.04687593,Pure
8.077260886,4.279871302,20.08766126,Pure
6.682097359,3.44982947,22.02717341,Pure
4.731320076,5.457892224,19.01755084,Pure
9.241419974,4.718850871,12.04275462,Pure
5.628313272,4.061644661,12.04541468,Pure
4.857802624,3.966570845,17.00237411,Pure
8.430471662,3.253920433,16.01791068,Pure
6.81760838,3.04829206,20.0432855,Pure
5.91375532,4.023775902,22.06881658,Pure
5.707015948,2.674040012,21.0206899,Pure
5.500276575,5.147535911,10.01236512,Pure
5.608623152,3.777508267,21.02737613,Pure
5.609235359,3.224675518,16.04808307,Pure
5.734528731,4.1190873,17.01905422,Pure
5.859822104,3.426634075,17.06161176,Pure
6.417716047,4.210327061,14.01976871,Pure
6.170526139,3.652207496,19.04092301,Pure
4.034063411,5.024742307,22.02500929,Pure
4.979468811,3.439021651,15.08827149,Pure
8.097453771,4.279082404,22.03395155,Pure
8.283097417,3.345543355,13.05994148,Pure
8.468741063,2.876995631,12.03019851,Pure
7.870853412,4.221613951,22.09761653,Pure
7.679595096,3.297525234,11.01099676,Pure
7.226592711,4.337116899,16.09989573,Pure
7.942852869,3.065910372,20.07466221,Pure
8.659113027,2.89577428,19.06228542,Pure
7.509654423,3.855894987,21.07382733,Pure
6.360195819,2.713248379,17.01476091,Pure
10.48560365,4.669239858,16.05588142,Pure
